DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): api.telegram.org:443
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): api.telegram.org:443
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280701&timeout=20 HTTP/1.1" 409 143
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): api.telegram.org:443
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=1&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=1&timeout=20 HTTP/1.1" 200 375
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): api.telegram.org:443
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "POST /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/sendMessage?chat_id=503961185&text=%D0%A7%D0%B5+%D1%82%D1%8B+%D1%80%D0%B0%D0%B7%D0%BD%D1%8B%D0%BB%D1%81%D1%8F&reply_to_message_id=6 HTTP/1.1" 200 689
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280702&timeout=20 HTTP/1.1" 200 409
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280703&timeout=20 HTTP/1.1" 200 409
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): api.telegram.org:443
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280704&timeout=20 HTTP/1.1" 409 143
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): api.telegram.org:443
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=1&timeout=20 HTTP/1.1" 200 410
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): api.telegram.org:443
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "POST /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/sendMessage?chat_id=503961185&text=Kirill+%2C+%D1%82%D1%8B+%D0%BF%D0%BE%D0%BC%D1%8B%D0%BB%D1%81%D1%8F%3F&reply_markup=%7B%22inline_keyboard%22%3A+%5B%5B%7B%22text%22%3A+%22Yes%22%2C+%22callback_data%22%3A+%22cb_yes%22%7D%2C+%7B%22text%22%3A+%22No%22%2C+%22callback_data%22%3A+%22cb_no%22%7D%5D%5D%7D HTTP/1.1" 200 461
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280705&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280705&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280705&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280705&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280705&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280705&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280705&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280705&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280705&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280705&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280705&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280705&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280705&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280705&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280705&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280705&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280705&timeout=20 HTTP/1.1" 200 730
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): api.telegram.org:443
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=1&timeout=20 HTTP/1.1" 200 347
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): api.telegram.org:443
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "POST /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/sendMessage?chat_id=503961185&text=%D0%9A%D0%B0%D0%BA+%D0%B4%D0%B5%D0%BB%D0%B0%3F&reply_to_message_id=12 HTTP/1.1" 200 632
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280707&timeout=20 HTTP/1.1" 200 347
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280708&timeout=20 HTTP/1.1" 200 410
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): api.telegram.org:443
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=1&timeout=20 HTTP/1.1" 200 410
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): api.telegram.org:443
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=1&timeout=20 HTTP/1.1" 200 1506
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): api.telegram.org:443
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280712&timeout=20 HTTP/1.1" 409 143
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): api.telegram.org:443
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=1&timeout=20 HTTP/1.1" 200 410
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): api.telegram.org:443
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=1&timeout=20 HTTP/1.1" 200 410
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): api.telegram.org:443
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=1&timeout=20 HTTP/1.1" 200 410
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): api.telegram.org:443
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=1&timeout=20 HTTP/1.1" 200 410
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): api.telegram.org:443
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getMe HTTP/1.1" 200 205
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): api.telegram.org:443
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=1&timeout=20 HTTP/1.1" 200 410
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): api.telegram.org:443
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getMe HTTP/1.1" 200 205
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "POST /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/sendMessage?chat_id=503961185&text=%D0%94%D0%BE%D0%B1%D1%80%D0%BE+%D0%BF%D0%BE%D0%B6%D0%B0%D0%BB%D0%BE%D0%B2%D0%B0%D1%82%D1%8C%2C+Kirill%21%0A%D0%AF+-+%3Cb%3EPaxa+and+Dron+test%3C%2Fb%3E%2C+%D1%85%D0%BE%D1%87%D1%83+%D0%B7%D0%BD%D0%B0%D1%82%D1%8C+%D0%BF%D1%80%D0%BE+%D1%82%D0%B5%D0%B1%D1%8F+%D0%B2%D1%81%D1%91%21&parse_mode=html HTTP/1.1" 200 582
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280715&timeout=20 HTTP/1.1" 200 410
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getMe HTTP/1.1" 200 205
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "POST /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/sendMessage?chat_id=503961185&text=%D0%94%D0%BE%D0%B1%D1%80%D0%BE+%D0%BF%D0%BE%D0%B6%D0%B0%D0%BB%D0%BE%D0%B2%D0%B0%D1%82%D1%8C%2C+Kirill%21%0A%D0%AF+-+%3Cb%3EPaxa+and+Dron+test%3C%2Fb%3E%2C+%D1%85%D0%BE%D1%87%D1%83+%D0%B7%D0%BD%D0%B0%D1%82%D1%8C+%D0%BF%D1%80%D0%BE+%D1%82%D0%B5%D0%B1%D1%8F+%D0%B2%D1%81%D1%91%21&parse_mode=html HTTP/1.1" 200 582
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280716&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280716&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280716&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280716&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280716&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280716&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280716&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280716&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280716&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280716&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280716&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280716&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280716&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280716&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280716&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280716&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280716&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280716&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280716&timeout=20 HTTP/1.1" 200 353
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280717&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280717&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280717&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280717&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280717&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280717&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280717&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): api.telegram.org:443
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): api.telegram.org:443
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=1&timeout=20 HTTP/1.1" 200 410
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): api.telegram.org:443
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=1&timeout=20 HTTP/1.1" 200 410
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): api.telegram.org:443
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=1&timeout=20 HTTP/1.1" 200 410
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): api.telegram.org:443
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=1&timeout=20 HTTP/1.1" 200 410
DEBUG:urllib3.connectionpool:Starting new HTTPS connection (1): api.telegram.org:443
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getMe HTTP/1.1" 200 205
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "POST /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/sendMessage?chat_id=503961185&text=%D0%94%D0%BE%D0%B1%D1%80%D0%BE+%D0%BF%D0%BE%D0%B6%D0%B0%D0%BB%D0%BE%D0%B2%D0%B0%D1%82%D1%8C%2C+Kirill%21%0A%D0%AF+-+%3Cb%3EPaxa+and+Dron+test%3C%2Fb%3E%2C+%D1%85%D0%BE%D1%87%D1%83+%D0%B7%D0%BD%D0%B0%D1%82%D1%8C+%D0%BF%D1%80%D0%BE+%D1%82%D0%B5%D0%B1%D1%8F+%D0%B2%D1%81%D1%91%21&parse_mode=html HTTP/1.1" 200 582
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280721&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280721&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280721&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280721&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280721&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280721&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280721&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280721&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280721&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280721&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280721&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280721&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280721&timeout=20 HTTP/1.1" 200 23
DEBUG:urllib3.connectionpool:https://api.telegram.org:443 "GET /bot1722410502:AAEnCdc8z1VWd-RF9-k127GDAN6cZZoShlw/getUpdates?offset=754280721&timeout=20 HTTP/1.1" 200 23
